name;rating;convenience;security;functionality;comment 
Свиноферма 50;3.3;3;1;5;Это здание прекрасно вписывается в окружающий ландшафт.
Скворечник 47;1.7;2;1;1;Это здание представляет собой типичный образец современной архитектуры.
Детский сад 75;1.4;1;2;3;Это здание построено из стандартных строительных материалов.
Коровник 46;5.0;5;3;2;Это здание не имеет особых архитектурных особенностей.
Электростанция 22;2.3;4;4;2;Это здание имеет стандартную конструкцию.
Плантация 71;3.8;3;2;2;Это здание имеет стандартную конструкцию.
Путепровод 97;1.9;5;1;2;Это здание построено из стандартных строительных материалов.
Виадук 73;2.6;3;4;3;Это здание очень функционально.
Силок 92;0.1;3;4;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Детский сад 22;0.8;5;1;1;Это здание представляет собой типичный образец современной архитектуры.
Ферма 17;1.3;3;4;5;Это здание имеет стандартную конструкцию.
Коровник 46;4.7;3;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мануфактура 28;4.9;4;1;3;Это великолепное здание!
Особняк 31;2.0;2;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мост 62;4.6;3;2;1;Это здание построено из стандартных строительных материалов.
Берлога 77;3.3;5;3;5;Это здание представляет собой типичный образец современной архитектуры.
ТЭЦ 30;3.6;2;5;2;Это здание прекрасно вписывается в окружающий ландшафт.
Лежбище 100;3.2;2;1;1;Это здание является примером функционального дизайна.
Виадук 73;4.7;1;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Бункер 3;3.7;5;5;5;Это великолепное здание!
Особняк 66;0.9;1;4;1;Это здание имеет стандартную конструкцию.
Пирс 32;3.8;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Скворечник 47;3.9;3;1;1;У этого здания отличная архитектура.
Лосятник 92;0.7;2;1;1;Это здание является примером функционального дизайна.
Гараж 89;2.3;3;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Лосятник 92;1.2;3;4;1;Это здание имеет стандартную конструкцию.
Ферма 81;0.5;5;1;4;Это здание является примером функционального дизайна.
Башня 84;0.2;3;2;4;Это здание представляет собой типичный образец современной архитектуры.
Нора 64;2.6;2;4;2;Это здание представляет собой типичный образец современной архитектуры.
Виадук 90;3.7;2;1;1;Это здание прекрасно вписывается в окружающий ландшафт.
Бункер 3;1.6;5;2;3;Мне нравится дизайн этого здания.
Причал 69;0.1;4;4;5;Это здание построено из стандартных строительных материалов.
Плантация 48;4.2;5;2;5;Мне нравится дизайн этого здания.
Дворец 23;3.2;4;2;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Причал 82;3.5;1;5;5;Это здание является примером функционального дизайна.
Псарня 52;1.9;2;5;2;Это здание является примером функционального дизайна.
Страусятник 18;0.5;1;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Виадук 90;0.8;3;3;3;Это здание не имеет особых архитектурных особенностей.
Путепровод 97;2.4;5;4;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Особняк 31;4.6;5;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Псарня 52;1.7;5;4;4;Это здание не имеет особых архитектурных особенностей.
Торговый центр 98;3.4;5;2;2;Это здание прекрасно вписывается в окружающий ландшафт.
Школа 81;3.7;2;5;5;Это здание не имеет особых архитектурных особенностей.
Котельная 25;1.9;1;5;3;Мне нравится дизайн этого здания.
Пирс 32;4.3;5;1;4;Это здание является примером функционального дизайна.
Плантация 71;2.0;3;2;3;У этого здания отличная архитектура.
Плантация 71;3.5;5;2;4;Мне нравится дизайн этого здания.
Бункер 3;2.8;4;4;4;Мне нравится дизайн этого здания.
Электростанция 22;0.4;3;3;4;Это здание не имеет особых архитектурных особенностей.
Альпакарий 35;2.3;4;5;5;Это здание построено из стандартных строительных материалов.
Школа 81;4.1;4;1;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Утятник 19;3.5;3;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Страусятник 18;0.8;3;3;3;Это великолепное здание!
Аэропорт 69;0.9;2;1;1;Это здание очень функционально.
Пирс 32;3.2;5;1;5;Это здание является примером функционального дизайна.
Псарня 52;4.1;1;4;4;Это здание представляет собой типичный образец современной архитектуры.
Нора 64;0.8;1;1;3;Это здание имеет стандартную конструкцию.
Ресторан 89;3.5;5;4;2;Это здание является примером функционального дизайна.
Супермаркет 86;0.3;1;5;4;Это здание имеет стандартную конструкцию.
Гараж 89;3.6;4;2;4;Мне нравится дизайн этого здания.
Банк 33;1.0;4;5;4;Это здание не имеет особых архитектурных особенностей.
Котельная 25;4.0;3;5;1;Это здание построено из стандартных строительных материалов.
Коровник 46;0.1;2;3;1;Это здание имеет стандартную конструкцию.
Термитник 26;4.5;4;1;1;Мне нравится дизайн этого здания.
Башня 84;2.1;1;3;2;Это здание не имеет особых архитектурных особенностей.
Утятник 92;1.0;5;5;5;Это здание представляет собой типичный образец современной архитектуры.
Утятник 92;2.3;4;3;1;Это здание очень функционально.
Торговый центр 98;0.1;1;1;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Петля 61;4.4;5;5;2;Это здание имеет стандартную конструкцию.
Детский сад 22;1.2;4;2;4;Это здание очень функционально.
Док 72;3.3;3;4;3;Мне нравится дизайн этого здания.
Нефтепровод 88;3.1;1;1;2;Это здание построено из стандартных строительных материалов.
Нефтепровод 88;4.2;1;3;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Супермаркет 86;1.5;5;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Силок 92;3.4;1;3;5;Это здание не имеет особых архитектурных особенностей.
Мануфактура 28;0.7;5;3;2;Это великолепное здание!
Тоннель 65;1.5;3;3;1;Это здание очень функционально.
Виадук 60;2.0;4;4;1;Это здание построено из стандартных строительных материалов.
Башня 84;3.9;5;5;2;Это здание очень функционально.
Виадук 60;2.0;1;5;2;Это здание построено из стандартных строительных материалов.
Особняк 49;2.2;4;3;4;Это здание не имеет особых архитектурных особенностей.
Дуплянка 52;2.9;1;2;3;Это здание построено из стандартных строительных материалов.
Порт 68;0.7;2;1;2;Это здание построено из стандартных строительных материалов.
Аптека 46;4.5;5;1;3;Мне нравится дизайн этого здания.
Ангар 66;2.1;4;2;3;Это здание построено из стандартных строительных материалов.
Эскалатор 99;0.2;2;4;5;Это здание построено из стандартных строительных материалов.
Тоннель 30;2.7;1;5;4;Это великолепное здание!
Замок 59;2.2;5;1;4;Это здание является примером функционального дизайна.
Пирс 32;3.4;3;2;1;Это здание не имеет особых архитектурных особенностей.
Замок 77;5.0;2;2;5;Это здание является примером функционального дизайна.
Тоннель 65;2.1;5;5;4;Это здание является примером функционального дизайна.
Док 28;4.8;5;4;5;Это здание прекрасно вписывается в окружающий ландшафт.
Петля 61;3.3;1;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Автомойка 2;0.9;3;4;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Замок 59;2.4;3;3;1;Это здание построено из стандартных строительных материалов.
Аптека 46;1.2;3;2;3;Это здание построено из стандартных строительных материалов.
Свиноферма 50;0.7;1;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лосятник 48;3.9;1;4;1;Это здание представляет собой типичный образец современной архитектуры.
Причал 69;2.3;5;2;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Тоннель 65;3.8;2;2;2;Это здание очень функционально.
Причал 82;3.2;5;1;3;Это здание имеет стандартную конструкцию.
Виадук 60;5.0;2;1;4;Это здание имеет стандартную конструкцию.
Бункер 3;1.0;3;1;4;Это здание не имеет особых архитектурных особенностей.
Виадук 90;3.7;2;5;4;Это здание представляет собой типичный образец современной архитектуры.
Тоннель 65;2.2;2;1;5;Мне нравится дизайн этого здания.
Причал 82;1.1;5;3;4;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 58;3.9;5;5;2;Это здание представляет собой типичный образец современной архитектуры.
Башня 84;3.1;2;3;4;Это здание построено из стандартных строительных материалов.
Ресторан 89;1.8;1;1;3;Это здание не имеет особых архитектурных особенностей.
Ферма 60;0.7;4;3;4;Это здание построено из стандартных строительных материалов.
Плантация 88;2.4;1;3;2;Это здание очень функционально.
Путепровод 97;2.4;1;4;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Офис 53;4.2;2;1;4;Это здание представляет собой типичный образец современной архитектуры.
Автомойка 2;4.0;1;3;2;Это здание является примером функционального дизайна.
Термитник 26;3.2;4;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Виадук 60;2.2;4;3;4;Это здание построено из стандартных строительных материалов.
ТЭЦ 30;3.4;1;2;2;Это великолепное здание!
Башня 84;0.2;3;4;4;Это здание является примером функционального дизайна.
Автомойка 2;1.4;2;3;2;Это здание прекрасно вписывается в окружающий ландшафт.
Скворечник 47;3.4;5;2;1;У этого здания отличная архитектура.
Автомойка 2;1.7;1;5;5;У этого здания отличная архитектура.
Особняк 31;3.1;5;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Утятник 19;3.6;5;5;3;Это здание представляет собой типичный образец современной архитектуры.
Особняк 31;1.4;1;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Плантация 48;4.5;2;3;5;Это здание является примером функционального дизайна.
Шмелиное гнездо 77;3.4;2;2;1;У этого здания отличная архитектура.
Лосятник 48;2.7;2;3;3;Это здание построено из стандартных строительных материалов.
ТЭЦ 30;4.7;3;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Замок 59;0.8;5;1;2;Это здание представляет собой типичный образец современной архитектуры.
Детский сад 75;3.9;5;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бункер 3;4.3;4;2;3;Это здание имеет стандартную конструкцию.
Автомойка 2;4.4;5;2;1;Мне нравится дизайн этого здания.
Электростанция 92;4.7;3;3;5;Это здание представляет собой типичный образец современной архитектуры.
Особняк 31;3.0;5;4;4;У этого здания отличная архитектура.
Тоннель 65;3.9;1;2;5;Это здание представляет собой типичный образец современной архитектуры.
Плантация 71;2.3;4;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мануфактура 28;3.8;5;5;1;Это здание представляет собой типичный образец современной архитектуры.
Утятник 19;4.3;2;2;3;Это здание построено из стандартных строительных материалов.
Ресторан 89;3.1;5;3;3;У этого здания отличная архитектура.
Виадук 60;0.3;3;3;4;Это здание построено из стандартных строительных материалов.
Псарня 52;0.9;5;4;4;Это здание представляет собой типичный образец современной архитектуры.
Торговый центр 98;2.9;5;1;5;Это здание очень функционально.
Утятник 92;0.2;2;2;1;Это здание построено из стандартных строительных материалов.
Псарня 52;4.1;3;3;1;Это здание представляет собой типичный образец современной архитектуры.
Док 72;3.4;3;5;4;Мне нравится дизайн этого здания.
Ресторан 89;2.5;1;5;4;Это здание имеет стандартную конструкцию.
Бункер 3;1.4;4;5;2;Это здание построено из стандартных строительных материалов.
Замок 78;3.5;4;5;5;У этого здания отличная архитектура.
Виадук 73;3.1;4;1;2;Это здание является примером функционального дизайна.
Торговый центр 34;4.9;4;1;1;Это здание имеет стандартную конструкцию.
Виадук 73;0.7;5;5;2;Это здание является примером функционального дизайна.
Офис 53;2.6;3;4;2;Это великолепное здание!
Термитник 26;5.0;5;3;3;Это здание представляет собой типичный образец современной архитектуры.
Виадук 73;0.8;1;3;3;Это здание имеет стандартную конструкцию.
Тоннель 30;0.4;4;5;5;У этого здания отличная архитектура.
Док 28;2.1;5;4;4;Это здание не имеет особых архитектурных особенностей.
Ферма 60;0.7;2;4;5;Это здание представляет собой типичный образец современной архитектуры.
Силок 92;4.3;1;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Шмелиное гнездо 77;0.3;1;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Верфь 87;0.3;3;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Термитник 26;0.4;1;1;1;Это здание имеет стандартную конструкцию.
Офис 53;2.4;2;3;1;Это здание представляет собой типичный образец современной архитектуры.
Ангар 66;3.2;4;4;5;Это здание представляет собой типичный образец современной архитектуры.
Вокзал 32;2.2;5;1;4;Это здание построено из стандартных строительных материалов.
Супермаркет 86;3.1;3;3;5;Это здание не имеет особых архитектурных особенностей.
Утятник 92;1.9;4;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Нефтепровод 88;1.4;4;5;3;Это здание является примером функционального дизайна.
Альпакарий 35;3.2;4;5;2;Это здание построено из стандартных строительных материалов.
Утятник 92;4.6;4;2;4;Это великолепное здание!
Док 28;3.0;5;3;5;Это здание построено из стандартных строительных материалов.
ТЭЦ 30;0.4;3;5;5;Это здание является примером функционального дизайна.
Башня 84;4.8;1;5;4;Это здание является примером функционального дизайна.
Свиноферма 50;0.8;3;1;2;Это здание представляет собой типичный образец современной архитектуры.
Дуплянка 52;3.3;2;2;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Бункер 3;3.6;3;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Аптека 46;2.3;4;2;2;Это здание имеет стандартную конструкцию.
Верфь 87;0.2;5;3;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Кладбище 39;2.6;2;3;4;У этого здания отличная архитектура.
Альпакарий 35;2.0;2;2;3;Это здание представляет собой типичный образец современной архитектуры.
Мост 62;2.0;4;2;1;Это здание имеет стандартную конструкцию.
Дупло 17;0.1;3;2;4;Это здание не имеет особых архитектурных особенностей.
Гараж 89;0.5;5;3;3;Мне нравится дизайн этого здания.
Псарня 52;4.6;3;1;1;У этого здания отличная архитектура.
Док 72;1.5;5;1;1;Это здание очень функционально.
Скворечник 47;2.5;1;2;2;Это здание очень функционально.
Магазин 41;2.5;1;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Альпакарий 35;0.7;2;5;2;Это здание прекрасно вписывается в окружающий ландшафт.
Торговый центр 98;0.6;1;4;4;Это здание является примером функционального дизайна.
Ферма 17;4.2;5;4;1;Это здание имеет стандартную конструкцию.
Офис 53;4.1;2;3;3;Это здание является примером функционального дизайна.
Страусятник 18;1.1;4;4;3;Это здание построено из стандартных строительных материалов.
Мост 62;1.1;5;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мануфактура 28;3.3;2;2;3;Это здание имеет стандартную конструкцию.
Особняк 31;4.0;1;5;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Котельная 25;3.9;1;3;4;Это великолепное здание!
Вокзал 32;2.0;3;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Школа 81;2.2;3;3;4;Это здание является примером функционального дизайна.
Верфь 87;1.2;5;3;3;Это здание имеет стандартную конструкцию.
Осатаник 58;1.6;5;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Ферма 17;2.9;5;3;4;У этого здания отличная архитектура.
Бункер 3;0.1;5;2;5;Это здание является примером функционального дизайна.
Пасека 42;0.1;5;5;3;Это здание очень функционально.
Башня 84;2.4;3;4;4;Это здание является примером функционального дизайна.
ТЭЦ 30;2.5;4;1;2;У этого здания отличная архитектура.
Гараж 89;1.8;4;2;5;Это здание не имеет особых архитектурных особенностей.
Путепровод 97;4.5;2;5;1;Это здание является примером функционального дизайна.
Школа 81;2.5;2;5;4;Это здание имеет стандартную конструкцию.
Силок 92;2.2;1;1;2;Это здание очень функционально.
Замок 59;4.4;4;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Док 72;3.5;1;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Магазин 41;0.1;4;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Силок 92;2.0;1;1;2;Это здание построено из стандартных строительных материалов.
Особняк 31;2.7;3;5;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Тоннель 30;0.3;4;2;2;Это здание является примером функционального дизайна.
ТЭЦ 30;0.2;5;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Тоннель 30;2.7;1;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Утятник 19;3.3;4;1;1;Это здание является примером функционального дизайна.
Ресторан 89;4.8;3;5;3;Это здание имеет стандартную конструкцию.
Детский сад 75;5.0;1;1;5;У этого здания отличная архитектура.
Замок 59;3.1;5;1;4;Это здание не имеет особых архитектурных особенностей.
Бункер 3;3.7;2;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мануфактура 28;1.0;4;5;1;Это здание не имеет особых архитектурных особенностей.
Школа 81;2.9;2;1;4;Это великолепное здание!
Свиноферма 50;3.9;5;2;5;Это здание прекрасно вписывается в окружающий ландшафт.
Псарня 52;1.4;1;3;5;Это здание имеет стандартную конструкцию.
Торговый центр 34;3.8;5;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лосятник 92;3.7;2;2;2;Мне нравится дизайн этого здания.
Тоннель 30;0.4;3;5;3;Это здание представляет собой типичный образец современной архитектуры.
Кладбище 39;2.2;2;2;2;Это здание прекрасно вписывается в окружающий ландшафт.
Плантация 71;3.7;2;1;5;Это здание является примером функционального дизайна.
Силок 92;3.2;3;5;1;Это здание очень функционально.
Школа 81;1.5;1;5;5;Это здание очень функционально.
Нора 64;5.0;3;4;4;Это здание построено из стандартных строительных материалов.
Плантация 71;1.2;1;4;2;Это великолепное здание!
Пасека 42;0.7;4;4;2;Это здание построено из стандартных строительных материалов.
Лосятник 48;2.7;5;4;1;Это здание имеет стандартную конструкцию.
Док 72;1.8;5;3;4;Это здание очень функционально.
Виадук 73;2.2;1;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Школа 81;3.8;1;2;1;Это здание не имеет особых архитектурных особенностей.
Бункер 3;2.6;2;4;5;Это здание построено из стандартных строительных материалов.
Страусятник 18;0.9;1;4;5;Это здание имеет стандартную конструкцию.
Утятник 19;0.3;1;5;2;Это здание не имеет особых архитектурных особенностей.
Ангар 66;1.8;4;5;3;Это здание является примером функционального дизайна.
Термитник 26;3.5;1;1;1;Это здание является примером функционального дизайна.
Плантация 88;1.8;4;3;3;Мне нравится дизайн этого здания.
ТЭЦ 30;2.0;2;4;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Пирс 32;4.6;4;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Ферма 81;2.7;1;1;5;Мне нравится дизайн этого здания.
Берлога 77;4.6;4;5;1;Это здание построено из стандартных строительных материалов.
Путепровод 97;0.9;2;3;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мануфактура 28;1.2;4;4;2;Это великолепное здание!
Офис 53;4.7;3;4;5;Это здание представляет собой типичный образец современной архитектуры.
Ферма 60;4.5;2;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Верфь 87;3.7;4;5;1;Это здание очень функционально.
Лосятник 48;5.0;3;4;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Ферма 60;3.6;5;4;3;Это здание построено из стандартных строительных материалов.
Силок 92;1.2;1;3;3;Это здание прекрасно вписывается в окружающий ландшафт.
Ферма 60;4.4;1;4;4;Мне нравится дизайн этого здания.
Мануфактура 28;3.5;3;4;3;Это здание не имеет особых архитектурных особенностей.
ТЭЦ 30;4.8;1;3;4;Это здание имеет стандартную конструкцию.
Док 28;0.8;1;2;2;Это здание представляет собой типичный образец современной архитектуры.
Петля 61;4.4;1;2;4;Это здание очень функционально.
Плантация 88;2.1;3;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Нора 64;2.8;5;3;3;Это здание является примером функционального дизайна.
Плантация 88;2.0;4;3;3;Это здание является примером функционального дизайна.
Гараж 89;4.4;3;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Гараж 89;1.3;3;4;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Дуплянка 52;3.8;4;4;3;Это здание имеет стандартную конструкцию.
Пирс 32;3.5;5;4;3;Это здание представляет собой типичный образец современной архитектуры.
Виадук 60;1.0;1;1;1;Мне нравится дизайн этого здания.
Школа 81;1.6;5;2;1;Это здание представляет собой типичный образец современной архитектуры.
Банк 33;3.1;1;4;5;Мне нравится дизайн этого здания.
Пирс 32;1.9;4;1;2;Это здание не имеет особых архитектурных особенностей.
Детский сад 75;4.3;5;2;3;Это здание очень функционально.
Автомойка 2;5.0;2;3;2;Это здание не имеет особых архитектурных особенностей.
Автомойка 2;0.4;3;2;5;Мне нравится дизайн этого здания.
Особняк 31;1.7;5;2;3;Это здание представляет собой типичный образец современной архитектуры.
Ферма 60;3.3;2;2;5;Это здание не имеет особых архитектурных особенностей.
Замок 78;1.3;4;4;1;Это здание является примером функционального дизайна.
Осатаник 58;1.5;2;2;2;Это здание построено из стандартных строительных материалов.
Док 72;3.3;3;3;1;Это здание является примером функционального дизайна.
Супермаркет 87;0.6;5;2;5;Это здание не имеет особых архитектурных особенностей.
Док 28;1.2;5;4;4;Мне нравится дизайн этого здания.
Мост 62;2.2;2;2;5;Это здание очень функционально.
Свиноферма 50;0.2;2;1;2;Это здание является примером функционального дизайна.
Свиноферма 50;1.3;2;5;3;Это здание является примером функционального дизайна.
Виадук 90;1.7;5;4;5;Это здание не имеет особых архитектурных особенностей.
Плантация 71;3.0;4;1;2;Это великолепное здание!
Особняк 31;2.3;4;3;3;Это здание не имеет особых архитектурных особенностей.
Осатаник 58;1.7;5;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Путепровод 97;1.0;4;2;3;Это здание очень функционально.
Утятник 19;2.0;5;1;2;Это здание является примером функционального дизайна.
Причал 82;0.5;1;1;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Петля 61;4.1;1;1;4;Это здание представляет собой типичный образец современной архитектуры.
Пирс 32;2.4;3;2;5;Это здание не имеет особых архитектурных особенностей.
Коровник 46;0.4;4;3;3;Это здание не имеет особых архитектурных особенностей.
Верфь 87;0.6;3;5;1;Это здание не имеет особых архитектурных особенностей.
Ферма 17;2.3;5;2;5;Это здание является примером функционального дизайна.
Причал 69;0.2;5;3;4;Это здание не имеет особых архитектурных особенностей.
Ферма 17;1.1;4;5;3;Это здание представляет собой типичный образец современной архитектуры.
Торговый центр 34;0.6;3;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Электростанция 92;3.3;1;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Ангар 66;2.8;1;5;4;Это здание является примером функционального дизайна.
Коровник 46;1.5;4;4;4;Это здание имеет стандартную конструкцию.
Магазин 41;0.2;5;5;1;Это здание имеет стандартную конструкцию.
Лосятник 92;2.9;1;5;1;Это здание представляет собой типичный образец современной архитектуры.
Утятник 19;0.6;2;5;3;Это здание является примером функционального дизайна.
Осатаник 58;0.6;5;5;4;У этого здания отличная архитектура.
Особняк 49;1.4;2;5;5;Это здание имеет стандартную конструкцию.
Магазин 41;1.0;5;4;3;У этого здания отличная архитектура.
Плантация 48;2.0;5;1;2;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 92;1.1;1;3;5;У этого здания отличная архитектура.
Пирс 32;1.9;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Аэропорт 69;3.5;4;2;4;Это здание представляет собой типичный образец современной архитектуры.
Особняк 66;1.4;1;5;4;Это здание очень функционально.
Супермаркет 87;4.1;3;3;3;Это здание не имеет особых архитектурных особенностей.
Ангар 66;4.1;4;2;2;Это здание прекрасно вписывается в окружающий ландшафт.
Свиноферма 50;1.9;3;2;2;Это здание построено из стандартных строительных материалов.
Бункер 3;1.5;2;2;2;Это здание не имеет особых архитектурных особенностей.
Док 28;1.3;3;1;2;Это здание является примером функционального дизайна.
Тоннель 65;2.6;5;3;2;Это здание не имеет особых архитектурных особенностей.
Утятник 19;3.9;2;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Аптека 46;4.2;1;2;5;У этого здания отличная архитектура.
Гараж 89;0.6;2;1;1;Это здание является примером функционального дизайна.
Автомойка 2;2.0;4;5;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Дворец 23;1.6;4;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
