name;rating;convenience;security;functionality;comment 
Осатаник 58;0.3;2;1;3;Это здание имеет стандартную конструкцию.
Мостки 94;0.9;3;4;2;Это здание построено из стандартных строительных материалов.
Отель 97;3.0;1;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Сеть 62;1.4;5;3;2;Это здание является примером функционального дизайна.
Тоннель 100;0.6;4;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Библиотека 76;1.0;1;4;4;Мне нравится дизайн этого здания.
Борть 74;1.5;4;2;5;Это великолепное здание!
Особняк 9;0.7;1;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мануфактура 6;1.6;1;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Мостки 42;1.5;1;2;1;Это здание прекрасно вписывается в окружающий ландшафт.
Мануфактура 6;0.1;3;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Псарня 11;0.1;5;3;3;У этого здания отличная архитектура.
Библиотека 76;4.1;2;2;4;Это здание построено из стандартных строительных материалов.
Магазин 26;3.1;5;4;1;Это здание не имеет особых архитектурных особенностей.
Виадук 22;2.6;4;5;5;Это здание имеет стандартную конструкцию.
Свиноферма 10;3.1;1;4;1;Это здание не имеет особых архитектурных особенностей.
Особняк 9;1.4;2;2;4;Это здание представляет собой типичный образец современной архитектуры.
Больница 64;0.4;5;4;3;Это здание имеет стандартную конструкцию.
Кошара 22;2.1;5;3;2;Это здание представляет собой типичный образец современной архитектуры.
Утятник 38;2.2;2;5;2;Это здание имеет стандартную конструкцию.
Пирс 71;3.0;5;4;2;У этого здания отличная архитектура.
Замок 64;4.0;3;5;3;Это здание представляет собой типичный образец современной архитектуры.
Мансарда 62;0.6;2;2;4;Это здание является примером функционального дизайна.
Башня 9;1.8;5;1;5;Это здание прекрасно вписывается в окружающий ландшафт.
Пандус 83;3.4;2;2;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Супермаркет 40;1.6;5;3;1;Это здание является примером функционального дизайна.
Фазенда 49;1.7;4;4;4;Это здание очень функционально.
Супермаркет 40;1.4;1;1;1;Это здание построено из стандартных строительных материалов.
Чердак 12;1.7;4;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Нора 83;2.3;1;4;3;Это здание представляет собой типичный образец современной архитектуры.
Отель 2;4.8;4;2;3;У этого здания отличная архитектура.
Пандус 83;1.7;2;5;1;Это здание имеет стандартную конструкцию.
Виадук 22;1.9;3;4;1;Это великолепное здание!
Виадук 22;4.8;5;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пандус 83;4.8;4;2;2;Это здание не имеет особых архитектурных особенностей.
Тоннель 100;1.8;5;1;5;Это здание не имеет особых архитектурных особенностей.
Нора 83;0.4;5;4;1;Это здание представляет собой типичный образец современной архитектуры.
Переправа 84;0.8;2;1;3;Это здание не имеет особых архитектурных особенностей.
Мостки 94;0.5;2;5;4;Это здание не имеет особых архитектурных особенностей.
Институт 57;3.6;2;3;5;Это здание очень функционально.
Псарня 11;1.7;4;4;5;Это здание построено из стандартных строительных материалов.
Конюшня 55;4.1;3;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Крольчатник 81;2.6;5;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Чердак 4;3.8;5;4;4;Это здание является примером функционального дизайна.
Мостки 58;2.0;1;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Улей 50;2.6;3;2;2;Это здание представляет собой типичный образец современной архитектуры.
Лежбище 72;2.3;2;1;2;У этого здания отличная архитектура.
Бомбоубежище 69;4.3;3;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Переправа 84;4.6;3;1;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Тенета 47;3.3;2;3;4;Это великолепное здание!
Чердак 4;1.0;3;2;3;Это здание не имеет особых архитектурных особенностей.
Чердак 4;2.7;3;3;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Виадук 28;1.4;3;2;5;Это здание очень функционально.
Канализация 77;5.0;3;3;2;Это здание является примером функционального дизайна.
Супермаркет 14;3.7;3;5;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мостки 42;2.7;4;5;4;Это здание не имеет особых архитектурных особенностей.
Мостки 42;2.6;2;4;1;Это здание представляет собой типичный образец современной архитектуры.
Утятник 38;1.5;2;3;2;Это здание представляет собой типичный образец современной архитектуры.
Магазин 26;1.2;2;3;5;Это здание очень функционально.
Особняк 9;3.2;1;5;4;Это здание представляет собой типичный образец современной архитектуры.
Особняк 9;0.8;4;4;5;Это здание построено из стандартных строительных материалов.
Шале 41;1.2;1;3;1;Это здание представляет собой типичный образец современной архитектуры.
Дуплянка 99;1.3;1;3;2;Это здание построено из стандартных строительных материалов.
Дуплянка 99;4.3;2;4;2;Это здание прекрасно вписывается в окружающий ландшафт.
Нора 83;3.6;2;5;3;Это здание представляет собой типичный образец современной архитектуры.
Мост 11;4.3;3;5;1;Это здание построено из стандартных строительных материалов.
Мост 11;3.9;5;5;5;Это здание не имеет особых архитектурных особенностей.
Офис 26;2.0;1;3;2;Это здание имеет стандартную конструкцию.
Канализация 77;1.2;3;2;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Псарня 11;3.9;3;4;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Пасека 16;3.3;4;4;1;Это здание является примером функционального дизайна.
Свиноферма 10;3.6;1;1;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Утятник 38;0.6;4;2;4;Это здание является примером функционального дизайна.
Супермаркет 40;0.3;4;2;2;У этого здания отличная архитектура.
Тоннель 100;2.8;5;1;1;У этого здания отличная архитектура.
Институт 57;4.8;4;4;3;Это здание имеет стандартную конструкцию.
Магазин 26;0.2;5;3;5;Это здание очень функционально.
Институт 57;2.6;5;3;4;Это здание очень функционально.
Утятник 38;1.4;3;3;2;Это великолепное здание!
Супермаркет 40;1.6;3;5;2;Это здание не имеет особых архитектурных особенностей.
Причал 66;1.9;1;4;2;Это здание является примером функционального дизайна.
Мансарда 62;3.1;2;5;5;У этого здания отличная архитектура.
Переправа 84;1.9;1;1;4;Это здание не имеет особых архитектурных особенностей.
Термитник 58;0.2;5;2;4;Это здание имеет стандартную конструкцию.
Улей 50;0.5;3;2;2;Это здание имеет стандартную конструкцию.
Док 48;1.4;5;1;5;Это здание построено из стандартных строительных материалов.
Детский сад 95;0.2;4;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Виадук 41;1.8;2;2;2;Это здание является примером функционального дизайна.
Альпакарий 3;1.8;5;1;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Псарня 54;5.0;2;2;5;Это здание не имеет особых архитектурных особенностей.
Башня 9;0.8;1;5;4;Это здание очень функционально.
Шале 41;3.2;4;4;5;Это великолепное здание!
Мостки 42;1.2;3;1;2;Это здание имеет стандартную конструкцию.
Страусятник 81;4.4;3;1;3;Это здание представляет собой типичный образец современной архитектуры.
Нора 83;3.5;4;2;3;Мне нравится дизайн этого здания.
Мост 11;0.7;3;1;4;Это здание прекрасно вписывается в окружающий ландшафт.
Электростанция 57;0.5;3;5;1;Это здание не имеет особых архитектурных особенностей.
Пасека 16;3.5;3;2;3;Мне нравится дизайн этого здания.
Тоннель 64;4.8;3;4;1;Это здание является примером функционального дизайна.
Осатаник 29;4.3;3;2;5;Это здание представляет собой типичный образец современной архитектуры.
Сеть 62;2.2;5;2;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Башня 9;3.3;4;4;4;Это здание представляет собой типичный образец современной архитектуры.
Тенета 47;1.2;4;3;4;У этого здания отличная архитектура.
Лежбище 72;4.4;2;3;1;Это здание построено из стандартных строительных материалов.
Псарня 11;2.7;5;3;3;Это здание не имеет особых архитектурных особенностей.
Башня 9;2.2;2;1;1;Это здание является примером функционального дизайна.
Чердак 4;0.7;5;1;5;У этого здания отличная архитектура.
Дуплянка 99;4.6;5;2;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Свиноферма 8;1.0;1;1;5;Это здание имеет стандартную конструкцию.
Логово 7;0.5;4;5;2;Это здание построено из стандартных строительных материалов.
Псарня 54;1.9;5;5;2;Мне нравится дизайн этого здания.
Пирс 71;0.3;5;1;4;Это здание представляет собой типичный образец современной архитектуры.
Театр 38;2.2;5;4;3;Это здание является примером функционального дизайна.
Университет 96;2.3;3;2;1;Это здание построено из стандартных строительных материалов.
Институт 39;3.1;4;1;1;Это здание не имеет особых архитектурных особенностей.
Бункер 68;3.5;4;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Башня 9;2.9;1;3;3;У этого здания отличная архитектура.
Шале 41;0.4;3;3;4;Это здание построено из стандартных строительных материалов.
Док 48;3.3;5;5;5;Это здание имеет стандартную конструкцию.
Сеть 62;1.3;4;3;3;Это здание построено из стандартных строительных материалов.
Свиноферма 10;4.9;1;3;1;Мне нравится дизайн этого здания.
Осатаник 29;2.3;4;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Лосятник 25;5.0;2;1;4;Это здание имеет стандартную конструкцию.
Шале 41;2.6;4;3;1;Это здание очень функционально.
Виадук 28;1.4;4;3;1;Это здание прекрасно вписывается в окружающий ландшафт.
Бомбоубежище 69;0.7;4;3;3;Это здание является примером функционального дизайна.
Свиноферма 61;3.1;4;3;3;У этого здания отличная архитектура.
Утятник 38;4.4;4;4;4;Это здание прекрасно вписывается в окружающий ландшафт.
Почта 83;1.1;2;2;2;Это здание является примером функционального дизайна.
Чердак 4;3.9;1;3;2;Это здание построено из стандартных строительных материалов.
Развязка 64;4.4;1;3;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Псарня 11;0.4;2;5;3;Это здание имеет стандартную конструкцию.
Борть 74;1.1;2;1;4;Это здание имеет стандартную конструкцию.
Гараж 20;0.2;5;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Башня 9;2.8;1;4;2;Мне нравится дизайн этого здания.
Церковь 55;3.2;3;5;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Кошара 22;0.3;1;3;5;Это великолепное здание!
Псарня 11;3.4;2;5;4;Это здание имеет стандартную конструкцию.
Виадук 22;3.1;4;3;3;Это здание не имеет особых архитектурных особенностей.
Верфь 56;4.1;2;3;4;Это здание представляет собой типичный образец современной архитектуры.
Свиноферма 8;4.5;4;1;3;Это здание имеет стандартную конструкцию.
Альпакарий 3;1.7;4;3;3;Это здание является примером функционального дизайна.
Супермаркет 40;0.9;1;4;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Верфь 56;1.9;4;3;3;Это здание не имеет особых архитектурных особенностей.
Супермаркет 14;2.8;5;4;1;Мне нравится дизайн этого здания.
Замок 64;2.5;3;2;2;Это великолепное здание!
Свиноферма 8;1.8;4;2;4;Это здание построено из стандартных строительных материалов.
Мостки 58;3.9;1;5;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Театр 38;2.4;2;3;4;Это здание очень функционально.
Пирс 71;0.6;4;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Почта 83;2.9;1;1;2;Это здание является примером функционального дизайна.
Отель 2;3.0;2;1;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Отель 97;4.8;2;3;4;Это здание построено из стандартных строительных материалов.
Аптека 53;3.6;3;1;5;Мне нравится дизайн этого здания.
Офис 26;1.7;1;5;3;Это здание не имеет особых архитектурных особенностей.
Псарня 54;2.3;3;1;1;Это здание очень функционально.
Пасека 16;0.1;2;1;3;У этого здания отличная архитектура.
Чердак 4;2.6;5;4;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лифт 92;1.7;2;3;1;Это здание очень функционально.
Дуплянка 99;4.6;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Чердак 4;1.4;4;2;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Библиотека 76;4.6;2;5;1;Это здание не имеет особых архитектурных особенностей.
Церковь 55;4.9;1;1;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Альпакарий 3;0.5;2;4;3;Это здание построено из стандартных строительных материалов.
Башня 9;4.3;4;5;5;Это здание построено из стандартных строительных материалов.
Улей 50;1.0;4;2;3;Это великолепное здание!
Университет 50;4.4;5;5;5;Это великолепное здание!
Страусятник 81;3.4;3;2;3;У этого здания отличная архитектура.
Особняк 9;3.4;1;3;2;Это здание не имеет особых архитектурных особенностей.
Свиноферма 61;1.4;4;2;1;Это здание представляет собой типичный образец современной архитектуры.
Университет 96;2.6;5;2;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Пандус 83;0.3;5;2;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Псарня 54;4.0;4;3;2;Это здание имеет стандартную конструкцию.
Отель 2;4.5;1;1;3;Это здание не имеет особых архитектурных особенностей.
Переправа 84;3.9;2;5;3;Это здание очень функционально.
Лежбище 72;0.4;5;3;2;Это великолепное здание!
Виадук 28;2.2;5;4;5;Это здание является примером функционального дизайна.
Осатаник 58;3.2;3;3;4;Это здание является примером функционального дизайна.
Лосятник 25;4.4;5;4;4;Это здание построено из стандартных строительных материалов.
Свиноферма 61;5.0;3;3;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Псарня 11;0.9;1;5;1;Это здание является примером функционального дизайна.
Почта 83;3.2;4;2;5;Это здание имеет стандартную конструкцию.
Гараж 20;0.6;3;3;3;Это здание очень функционально.
Почта 83;1.1;2;5;1;Это здание имеет стандартную конструкцию.
Лифт 92;1.5;5;5;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мансарда 62;3.9;2;3;3;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Виадук 41;4.0;4;1;2;Это здание не имеет особых архитектурных особенностей.
Мостки 94;3.3;5;1;4;Это здание представляет собой типичный образец современной архитектуры.
Мост 11;2.0;5;2;4;Это здание построено из стандартных строительных материалов.
Мануфактура 6;3.5;3;2;4;Это здание прекрасно вписывается в окружающий ландшафт.
Мануфактура 6;0.2;1;2;4;Это здание построено из стандартных строительных материалов.
Почта 83;3.8;3;5;4;Это здание имеет стандартную конструкцию.
Виадук 28;1.7;2;3;3;Это здание построено из стандартных строительных материалов.
Док 48;4.8;1;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Библиотека 76;1.0;4;4;1;Это здание построено из стандартных строительных материалов.
Мостки 58;2.6;1;2;2;Это здание не имеет особых архитектурных особенностей.
Развязка 64;3.0;2;3;3;Это великолепное здание!
Свиноферма 10;2.5;2;5;2;Это великолепное здание!
Виадук 28;0.6;2;5;3;Это здание представляет собой типичный образец современной архитектуры.
Страусятник 81;4.2;5;2;3;Это здание имеет стандартную конструкцию.
Церковь 55;2.1;4;5;1;Это здание прекрасно вписывается в окружающий ландшафт.
Отель 97;0.4;5;5;5;Это здание имеет стандартную конструкцию.
Мостки 94;4.0;2;3;4;Это здание построено из стандартных строительных материалов.
Крольчатник 81;2.0;1;3;1;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Сеть 62;1.5;5;2;1;У этого здания отличная архитектура.
Отель 97;5.0;1;2;3;Это здание построено из стандартных строительных материалов.
Магазин 26;0.4;5;4;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Особняк 9;0.4;4;3;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Лосятник 25;3.4;4;2;5;У этого здания отличная архитектура.
Замок 64;1.2;5;5;1;Это здание представляет собой типичный образец современной архитектуры.
Осатаник 29;4.9;2;5;3;Это здание имеет стандартную конструкцию.
Башня 9;4.7;2;1;5;Это здание представляет собой типичный образец современной архитектуры.
Супермаркет 21;2.8;2;2;3;Это здание представляет собой типичный образец современной архитектуры.
Супермаркет 14;0.4;2;5;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Мостки 58;0.7;1;3;3;Это великолепное здание!
Логово 7;4.3;4;4;5;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Институт 57;3.3;4;3;3;Это здание построено из стандартных строительных материалов.
Сеть 62;0.3;2;2;4;Это здание имеет стандартную конструкцию.
Замок 64;4.2;4;4;4;У этого здания отличная архитектура.
Университет 96;4.1;2;1;3;Это великолепное здание!
Бункер 68;2.2;2;3;1;Это здание построено из стандартных строительных материалов.
Дуплянка 99;0.1;5;1;2;Это здание является примером функционального дизайна.
Детский сад 76;0.9;4;3;1;Мне нравится дизайн этого здания.
Отель 2;2.9;4;1;2;Это здание построено из стандартных строительных материалов.
Лосятник 25;4.1;4;4;2;Это здание построено из стандартных строительных материалов.
Магазин 26;1.9;5;1;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Дуплянка 99;3.7;4;1;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Страусятник 81;3.4;3;2;1;Это здание имеет стандартную конструкцию.
Пирс 71;2.9;4;1;2;Это здание построено из стандартных строительных материалов.
Церковь 55;4.6;1;4;3;Это здание имеет стандартную конструкцию.
Особняк 9;1.4;3;3;2;У этого здания отличная архитектура.
Мостки 42;4.4;4;5;3;Это здание имеет стандартную конструкцию.
Логово 7;2.5;5;2;2;Это здание имеет стандартную конструкцию.
Свиноферма 61;1.5;3;2;5;Это здание имеет стандартную конструкцию.
Пандус 83;4.2;3;2;1;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Бункер 68;4.8;2;5;1;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Супермаркет 21;0.4;4;2;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Свиноферма 10;1.8;5;4;1;Это великолепное здание!
Мостки 42;4.3;3;2;2;Это здание построено из стандартных строительных материалов.
Мостки 42;1.7;4;3;5;Это здание является примером функционального дизайна.
Свиноферма 10;2.4;1;5;2;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Дуплянка 99;3.4;1;5;1;Это здание имеет стандартную конструкцию.
Нора 83;3.1;1;5;5;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Пасека 16;4.7;5;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Виадук 22;4.4;2;5;2;У этого здания отличная архитектура.
Лежбище 72;3.8;2;1;5;Это здание имеет стандартную конструкцию.
Университет 96;3.6;1;3;3;Это здание имеет стандартную конструкцию.
Логово 7;3.5;4;2;1;Мне нравится дизайн этого здания.
Супермаркет 40;4.5;5;4;3;Это здание не имеет особых архитектурных особенностей.
Развязка 64;4.5;5;3;2;Это здание построено из стандартных строительных материалов.
Отель 97;0.2;3;3;5;Это здание представляет собой типичный образец современной архитектуры.
Верфь 56;2.4;5;3;5;У этого здания отличная архитектура.
Лифт 92;0.8;2;5;4;Это здание очень функционально.
Борть 74;3.0;4;1;4;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Мостки 58;0.4;1;1;2;Это здание не имеет особых архитектурных особенностей.
Тенета 47;2.5;2;5;2;Это великолепное здание!
Отель 2;3.3;4;1;3;Это здание является примером функционального дизайна.
Крольчатник 81;1.8;5;1;4;Это здание не имеет особых архитектурных особенностей.
Мост 11;2.2;5;5;4;Это великолепное здание!
Виадук 22;3.7;3;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Борть 74;1.1;3;4;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Библиотека 76;4.1;5;4;5;У этого здания отличная архитектура.
Детский сад 95;2.4;4;4;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Отель 97;1.2;4;5;1;Это здание имеет стандартную конструкцию.
Шале 41;1.4;2;1;4;Это здание является примером функционального дизайна.
Виадук 41;3.9;4;4;5;Это здание является примером функционального дизайна.
Лежбище 72;0.7;1;3;3;Это здание представляет собой типичный образец современной архитектуры.
Термитник 58;1.9;4;4;4;Мне нравится дизайн этого здания.
Сеть 62;0.6;2;2;3;Это здание очень функционально.
Тоннель 100;2.8;4;2;1;Это здание имеет стандартную конструкцию.
Детский сад 76;0.3;1;2;1;Это здание очень функционально.
Причал 66;3.7;3;3;5;Это здание построено из стандартных строительных материалов.
Офис 26;0.9;5;4;4;Это здание является примером функционального дизайна.
Тоннель 64;1.4;2;5;3;Это здание прекрасно вписывается в окружающий ландшафт.
Церковь 55;3.0;3;2;4;Это здание построено из стандартных строительных материалов.
Дуплянка 99;0.2;5;4;2;Это здание представляет собой типичный образец современной архитектуры.
Супермаркет 40;2.3;1;3;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Супермаркет 40;2.2;1;2;5;У этого здания отличная архитектура.
Шале 41;3.8;1;2;2;Это здание построено из стандартных строительных материалов.
Борть 74;1.1;4;4;4;Мне нравится дизайн этого здания.
Институт 57;2.5;4;2;5;У этого здания отличная архитектура.
Лифт 92;1.1;3;3;2;Это здание очень функционально.
Конюшня 55;4.9;5;4;2;Это здание имеет стандартную конструкцию.
Сеть 62;4.3;4;4;2;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Отель 2;0.8;1;2;1;Мне нравится дизайн этого здания.
Осатаник 58;4.7;2;5;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Фазенда 33;1.0;5;4;2;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Крольчатник 18;3.1;1;4;5;Это здание построено из стандартных строительных материалов.
Осатаник 29;0.8;2;1;1;У этого здания отличная архитектура.
Фазенда 49;2.3;3;4;2;Это здание представляет собой типичный образец современной архитектуры.
Чердак 4;3.6;1;2;1;Это здание является примером функционального дизайна.
Нора 83;0.8;5;4;3;Это здание представляет собой типичный образец современной архитектуры.
Развязка 64;1.3;2;2;4;Это здание очень функционально.
Лосятник 25;0.7;5;5;4;Это здание является примером функционального дизайна.
Альпакарий 3;3.0;2;3;5;Это здание находится в хорошем состоянии и не требует значительных ремонтных работ.
Крольчатник 81;0.2;2;3;5;Это здание очень функционально.
Логово 7;3.9;5;2;1;Это здание построено из стандартных строительных материалов.
Отель 97;2.9;3;4;1;Это здание представляет собой типичный образец современной архитектуры.
Электростанция 57;4.4;5;4;3;Это здание представляет собой типичный образец современной архитектуры.
Башня 9;4.6;5;3;3;Это здание представляет собой типичный образец современной архитектуры.
Шмелиное гнездо 68;0.4;3;1;4;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Супермаркет 40;2.8;5;2;3;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Мостки 94;4.1;4;5;5;Это здание прекрасно вписывается в окружающий ландшафт.
Шале 41;0.9;1;4;2;Это здание имеет стандартную конструкцию.
Осатаник 29;1.8;1;3;1;Это здание не имеет особых архитектурных особенностей.
Отель 97;3.7;2;5;3;Это здание является примером функционального дизайна.
Док 48;4.5;4;5;4;Это здание не имеет особых архитектурных особенностей.
Гараж 20;1.4;3;2;3;Это здание построено из стандартных строительных материалов.
Тоннель 100;2.6;3;4;4;Это здание построено из стандартных строительных материалов.
Канализация 77;4.1;3;1;4;Это здание очень функционально.
Кошара 22;2.6;4;4;1;Это здание прекрасно вписывается в окружающий ландшафт.
Бункер 68;1.2;3;3;5;У этого здания отличная архитектура.
Виадук 22;1.1;1;2;2;Это здание представляет собой типичный образец современной архитектуры.
Фазенда 33;3.9;5;3;2;Это здание построено из стандартных строительных материалов.
Верфь 56;0.8;1;5;2;Это здание очень функционально.
Замок 64;1.7;1;3;4;У этого здания отличная архитектура.
Крольчатник 81;0.2;1;5;2;У этого здания отличная архитектура.
Альпакарий 3;4.4;3;4;2;Это здание не имеет особых архитектурных особенностей.
Виадук 22;2.5;4;2;5;Это здание очень функционально.
Дуплянка 99;0.8;4;1;3;Это здание подходит для различных видов использования, таких как жилые комплексы, офисные здания или торговые центры.
Нора 83;4.7;4;5;4;Это здание построено из стандартных строительных материалов.
Утятник 38;1.8;4;4;4;Это здание расположено в удобном месте, рядом с транспортными магистралями и инфраструктурой.
Институт 39;1.0;1;3;3;Это здание является примером функционального дизайна.
